# User: ACHyster
# File name: C:/ACHYSTER/ACHyster SENS/SHAMS/CoFe2O4-1gl-water-45 Glycerol-Sens-07-03-2023/CoFe2O4-1gl-water-45 Glycerol- 10_100F- 24 kAm -Sens-07-03-20230003#1.txt
# Saved at: ma. mar. 7 17:07:57 2023
# Hyster Loop (3 iterations). Intensity: 24.0 kA/m; Tuned frequency: 41.9 kHz
# Units x axis: (kA/m)
# Units y axis: "Repeats y" & "Average y" (10^(-3)Am^2); "Mass avg y" (Am^2/kg)
# Magnetic mass: 4e-05 g
# Parameter      	Repeat   1	Repeat   2	Repeat   3	Average   	Sigma     
# H_C (kA/m)     	      20.7	      20.8	      20.6	      20.7	       0.1
# M_R (Am^2/kg)  	      33.6	      32.5	      32.1	      32.7	       0.6
# M_max (Am^2/kg)	      19.9	      17.7	      18.3	      18.6	       0.9
# Area (mJ/kg)   	    3123.7	    2983.3	    2948.0	    3018.4	      75.9
# SAR (W/g)      	     131.0	     125.1	     123.6	     126.5	       3.2
#Repeat 1 x	Repeat 1 y	Repeat 2 x	Repeat 2 y	Repeat 3 x	Repeat 3 y	Average x 	Average y 	Mass avg x 	Mass avg y 
   -3.4365	-0.00142505	  -3.37586	-0.00136467	  -3.37322	-0.00135837	  -3.39519	-0.00138269	  -3.39519	  -34.5673	
  -3.28642	-0.00142219	  -3.22936	-0.00136241	  -3.22709	-0.00135583	  -3.24763	-0.00138014	  -3.24763	  -34.5036	
  -3.13633	-0.0014191	  -3.08309	-0.00136013	   -3.0812	-0.00135317	  -3.10021	-0.00137747	  -3.10021	  -34.4367	
  -2.98621	-0.00141582	  -2.93673	-0.0013579	  -2.93575	-0.00135037	   -2.9529	-0.0013747	   -2.9529	  -34.3674	
  -2.83604	-0.00141247	  -2.79077	-0.00135563	  -2.78962	-0.00134753	  -2.80548	-0.00137188	  -2.80548	  -34.2969	
  -2.68554	-0.00140918	  -2.64437	-0.00135326	  -2.64256	-0.00134473	  -2.65749	-0.00136906	  -2.65749	  -34.2265	
  -2.53471	-0.00140599	  -2.49753	-0.00135073	  -2.49463	-0.00134197	  -2.50896	-0.00136623	  -2.50896	  -34.1558	
  -2.38383	-0.00140279	  -2.35051	-0.00134805	  -2.34664	-0.00133918	  -2.36033	-0.00136334	  -2.36033	  -34.0835	
  -2.23289	-0.00139941	  -2.20355	-0.00134531	  -2.19833	-0.00133625	  -2.21159	-0.00136032	  -2.21159	  -34.0081	
  -2.08161	-0.00139582	   -2.0561	-0.00134265	  -2.05022	-0.00133312	  -2.06264	-0.00135719	  -2.06264	  -33.9299	
  -1.93026	-0.00139209	   -1.9087	-0.00134006	  -1.90173	-0.00132985	  -1.91356	 -0.001354	  -1.91356	    -33.85	
  -1.77962	-0.00138837	  -1.76104	-0.00133745	  -1.75418	-0.00132659	  -1.76495	-0.0013508	  -1.76495	  -33.7701	
  -1.62856	-0.00138474	  -1.61312	-0.00133468	  -1.60616	-0.0013234	  -1.61595	-0.00134761	  -1.61595	  -33.6901	
  -1.47736	-0.00138116	  -1.46493	-0.0013317	  -1.45768	-0.00132024	  -1.46665	-0.00134437	  -1.46665	  -33.6091	
  -1.32576	-0.00137749	  -1.31646	-0.00132856	  -1.30979	 -0.001317	  -1.31733	-0.00134102	  -1.31733	  -33.5255	
  -1.17456	-0.00137365	  -1.16772	-0.00132539	   -1.1611	-0.00131358	  -1.16779	-0.00133754	  -1.16779	  -33.4384	
  -1.02291	-0.00136963	  -1.01896	-0.00132229	  -1.01219	-0.00130999	  -1.01802	-0.00133397	  -1.01802	  -33.3492	
 -0.870856	-0.00136555	 -0.870162	-0.00131923	  -0.86357	-0.00130633	 -0.868196	-0.00133037	 -0.868196	  -33.2593	
 -0.718926	-0.00136151	 -0.721303	-0.00131612	 -0.714931	-0.00130272	 -0.718387	-0.00132678	 -0.718387	  -33.1696	
 -0.567363	-0.00135754	 -0.572363	-0.00131283	 -0.566247	-0.00129917	 -0.568658	-0.00132318	 -0.568658	  -33.0796	
 -0.415597	-0.00135357	 -0.423321	-0.00130936	 -0.417231	-0.00129557	 -0.418716	-0.0013195	 -0.418716	  -32.9875	
  -0.26389	-0.00134947	 -0.274424	-0.00130577	 -0.267626	-0.00129181	 -0.268646	-0.00131568	 -0.268646	  -32.8921	
 -0.111692	-0.00134518	 -0.125639	-0.00130218	 -0.117982	-0.00128792	 -0.118438	-0.00131176	 -0.118438	   -32.794	
 0.0404426	-0.00134073	 0.0230709	-0.00129865	 0.0317193	-0.00128395	 0.0317443	-0.00130778	 0.0317443	  -32.6944	
  0.192008	-0.00133623	  0.171474	-0.00129516	   0.18097	-0.00127998	  0.181484	-0.00130379	  0.181484	  -32.5947	
   0.34359	-0.00133176	  0.319618	-0.0012916	  0.330356	-0.00127603	  0.331188	-0.0012998	  0.331188	  -32.4949	
  0.495206	-0.00132733	  0.467554	-0.00128789	   0.47989	-0.00127209	  0.480883	-0.00129577	  0.480883	  -32.3942	
  0.646655	-0.00132287	  0.615273	-0.00128402	   0.62932	-0.00126809	  0.630416	-0.00129166	  0.630416	  -32.2914	
  0.797915	-0.00131827	  0.763403	-0.00128005	  0.778675	 -0.001264	  0.779997	-0.00128744	  0.779997	   -32.186	
  0.948489	-0.00131351	  0.911938	-0.0012761	   0.92825	-0.00125981	  0.929559	-0.00128314	  0.929559	  -32.0785	
   1.09846	-0.00130864	   1.06034	-0.00127219	   1.07726	-0.00125556	   1.07869	-0.0012788	   1.07869	  -31.9699	
   1.24841	-0.00130375	   1.20866	-0.00126827	   1.22603	-0.00125124	    1.2277	-0.00127442	    1.2277	  -31.8605	
   1.39865	-0.0012989	   1.35717	-0.00126424	   1.37514	-0.00124689	   1.37699	-0.00127001	   1.37699	  -31.7502	
   1.54863	-0.00129408	   1.50564	-0.00126003	   1.52433	-0.0012425	    1.5262	-0.00126554	    1.5262	  -31.6384	
   1.69813	-0.00128922	   1.65462	-0.00125574	    1.6736	-0.00123805	   1.67545	 -0.001261	   1.67545	  -31.5251	
   1.84748	-0.00128422	   1.80356	-0.00125144	   1.82219	-0.00123353	   1.82441	-0.0012564	   1.82441	  -31.4099	
   1.99646	 -0.001279	   1.95276	-0.00124714	   1.97097	-0.00122896	   1.97339	-0.0012517	   1.97339	  -31.2925	
   2.14564	-0.00127366	   2.10142	-0.00124282	   2.11967	-0.00122432	   2.12225	-0.00124693	   2.12225	  -31.1733	
   2.29397	-0.00126829	   2.24963	-0.00123842	   2.26861	-0.00121964	   2.27074	-0.00124212	   2.27074	  -31.0529	
   2.44156	 -0.001263	   2.39743	-0.0012339	   2.41778	-0.00121492	   2.41892	-0.00123727	   2.41892	  -30.9319	
