# User: ACHyster
# File name: C:/ACHYSTER/ACHyster SENS/SHAMS/CoFe2O4-1gl-water-45 Glycerol-Sens-07-03-2023/CoFe2O4-1gl-water-45 Glycerol- 10_100F- 4kAm -Sens-07-03-20230005#1.txt
# Saved at: ma. mar. 7 13:58:14 2023
# Hyster Loop (3 iterations). Intensity: 4.0 kA/m; Tuned frequency: 59.9 kHz
# Units x axis: (kA/m)
# Units y axis: "Repeats y" & "Average y" (10^(-3)Am^2); "Mass avg y" (Am^2/kg)
# Magnetic mass: 4e-05 g
# Parameter      	Repeat   1	Repeat   2	Repeat   3	Average   	Sigma     
# H_C (kA/m)     	       3.4	       3.4	       3.4	       3.4	       0.0
# M_R (Am^2/kg)  	       3.7	       3.7	       3.7	       3.7	       0.0
# M_max (Am^2/kg)	       2.3	       2.2	       2.4	       2.3	       0.1
# Area (mJ/kg)   	      59.2	      57.3	      58.4	      58.3	       0.8
# SAR (W/g)      	       3.5	       3.4	       3.5	       3.5	       0.0
#Repeat 1 x	Repeat 1 y	Repeat 2 x	Repeat 2 y	Repeat 3 x	Repeat 3 y	Average x 	Average y 	Mass avg x 	Mass avg y 
 -0.584307	-0.000162737	 -0.588708	-0.000158012	 -0.588184	-0.00016295	 -0.587066	-0.000161233	 -0.587066	  -4.03082	
  -0.55946	-0.000162125	  -0.56374	-0.000157651	 -0.563101	-0.000162441	   -0.5621	-0.000160739	   -0.5621	  -4.01848	
 -0.534579	-0.000161594	 -0.538783	-0.000157173	 -0.538087	-0.000161954	  -0.53715	-0.00016024	  -0.53715	    -4.006	
  -0.50975	-0.00016115	 -0.513959	-0.000156603	 -0.512984	-0.000161531	 -0.512231	-0.000159762	 -0.512231	  -3.99404	
 -0.484895	-0.00016077	 -0.488793	-0.000156018	 -0.487882	-0.000161184	  -0.48719	-0.000159324	  -0.48719	   -3.9831	
   -0.4601	-0.0001604	 -0.463904	-0.000155493	 -0.462826	-0.000160898	 -0.462277	-0.00015893	 -0.462277	  -3.97326	
 -0.435206	-0.000159987	 -0.438727	-0.00015508	 -0.437779	-0.000160624	 -0.437237	-0.000158563	 -0.437237	  -3.96409	
 -0.410335	-0.000159493	 -0.413721	-0.000154777	 -0.412807	-0.000160311	 -0.412288	-0.000158194	 -0.412288	  -3.95484	
  -0.38546	-0.000158906	 -0.388643	-0.000154538	  -0.38769	-0.000159911	 -0.387264	-0.000157785	 -0.387264	  -3.94463	
 -0.360546	-0.000158247	 -0.363346	-0.000154286	 -0.362562	-0.00015941	 -0.362151	-0.000157314	 -0.362151	  -3.93286	
 -0.335719	-0.000157564	 -0.338324	-0.000153957	 -0.337431	-0.000158832	 -0.337158	-0.000156784	 -0.337158	   -3.9196	
   -0.3107	-0.000156903	 -0.313013	-0.00015351	   -0.3123	-0.000158228	 -0.312004	-0.000156213	 -0.312004	  -3.90533	
 -0.285785	-0.000156304	 -0.287871	-0.000152965	 -0.287216	-0.000157651	 -0.286957	-0.00015564	 -0.286957	  -3.89101	
 -0.260768	-0.000155767	 -0.262617	-0.000152365	 -0.262116	-0.000157145	 -0.261834	-0.000155092	 -0.261834	   -3.8773	
 -0.235825	-0.000155267	 -0.237422	-0.000151786	  -0.23703	-0.000156723	 -0.236759	-0.000154592	 -0.236759	   -3.8648	
 -0.210837	-0.000154757	 -0.212326	-0.000151282	 -0.211846	-0.000156353	  -0.21167	-0.000154131	  -0.21167	  -3.85327	
 -0.185776	-0.000154193	  -0.18709	-0.000150902	 -0.186733	-0.000155988	 -0.186533	-0.000153694	 -0.186533	  -3.84236	
