# User: ACHyster
# File name: C:/ACHYSTER/ACHyster SENS/SHAMS/CoFe2O4-1gl-water-45 Glycerol-Sens-07-03-2023/CoFe2O4-1gl-water-45 Glycerol- 10_100F- 4kAm -Sens-07-03-20230000#1.txt
# Saved at: ma. mar. 7 13:46:24 2023
# Hyster Loop (3 iterations). Intensity: 4.0 kA/m; Tuned frequency: 9.4 kHz
# Units x axis: (kA/m)
# Units y axis: "Repeats y" & "Average y" (10^(-3)Am^2); "Mass avg y" (Am^2/kg)
# Magnetic mass: 4e-05 g
# Parameter      	Repeat   1	Repeat   2	Repeat   3	Average   	Sigma     
# H_C (kA/m)     	       3.5	       3.5	       3.4	       3.4	       0.1
# M_R (Am^2/kg)  	      16.7	      17.3	      16.6	      16.8	       0.3
# M_max (Am^2/kg)	       9.3	      10.4	      10.5	      10.0	       0.6
# Area (mJ/kg)   	     261.4	     274.5	     260.3	     265.4	       6.4
# SAR (W/g)      	       2.5	       2.6	       2.4	       2.5	       0.1
#Repeat 1 x	Repeat 1 y	Repeat 2 x	Repeat 2 y	Repeat 3 x	Repeat 3 y	Average x 	Average y 	Mass avg x 	Mass avg y 
 -0.557599	-0.000710424	 -0.561433	-0.000746251	 -0.560571	-0.000714279	 -0.559868	-0.000723651	 -0.559868	  -18.0913	
 -0.532767	-0.000708979	 -0.536489	-0.000744694	 -0.535652	-0.000711501	 -0.534969	-0.000721725	 -0.534969	  -18.0431	
 -0.507881	-0.000707478	 -0.511513	-0.000743038	  -0.51071	-0.000708623	 -0.510035	-0.000719713	 -0.510035	  -17.9928	
 -0.482949	-0.000705904	  -0.48652	-0.000741382	 -0.485741	-0.000705673	  -0.48507	-0.000717653	  -0.48507	  -17.9413	
 -0.457975	-0.000704371	 -0.461511	-0.000739692	 -0.460772	-0.000702762	 -0.460086	-0.000715608	 -0.460086	  -17.8902	
 -0.432982	-0.00070291	 -0.436508	-0.000737816	 -0.435817	-0.000700371	 -0.435102	-0.000713699	 -0.435102	  -17.8425	
 -0.408099	-0.000701391	 -0.411509	-0.000735933	 -0.410874	-0.000697927	 -0.410161	-0.00071175	 -0.410161	  -17.7938	
 -0.383122	-0.000699873	 -0.386486	-0.000733981	 -0.385919	-0.000695479	 -0.385176	-0.000709777	 -0.385176	  -17.7444	
 -0.358134	-0.000698355	 -0.361436	-0.000731977	  -0.36096	-0.000692968	 -0.360177	-0.000707767	 -0.360177	  -17.6942	
 -0.333123	-0.000696778	 -0.336347	-0.000729954	 -0.335971	-0.000690408	 -0.335147	-0.000705714	 -0.335147	  -17.6428	
 -0.307994	-0.000695186	 -0.311253	-0.000727869	 -0.310966	-0.000687833	 -0.310071	-0.000703629	 -0.310071	  -17.5907	
 -0.282893	-0.000693615	 -0.286139	-0.00072574	 -0.285926	-0.000685224	 -0.284986	-0.000701526	 -0.284986	  -17.5382	
 -0.257792	-0.000692014	 -0.261031	-0.000723557	 -0.260876	-0.000682582	   -0.2599	-0.000699384	   -0.2599	  -17.4846	
 -0.232669	-0.000690341	 -0.235917	-0.000721368	 -0.235826	-0.000679891	 -0.234804	-0.0006972	 -0.234804	    -17.43	
 -0.207533	-0.000688718	 -0.210805	-0.000719113	 -0.210746	-0.000677187	 -0.209695	-0.000695006	 -0.209695	  -17.3752	
